,tweet,label
343,biden warns xi of consequences if it offers support to russia.,real
344,russia claims progress in talks with kyiv on a neutral ukraine,real
345,putin accuses ukraine of ‘war crimes’ in macron call,real
346,"us targets abramovich plane, 99 others over russia export violations",real
347,ukraine says russian forces not made fresh advances,real
348,"xi says conflicts like ukraine crisis in no one’s interests.

follow all the latest  s:",real
349,"rt   ""they say time heals, but when it's war, i don't think it works like that.""

teenager diana has been documenting her journey…",real
350,"rt   have you voted today? 

our twitter account is up for two   help us win the audience vote!

vote for us here:…",real
351,rt    russia-ukraine war  s: march 17,real
352,rt    russia-ukraine war  s: march 16,real
353,nazanin zaghari-ratcliffe and anoosheh ashoori are leaving iran after lengthy prison terms,real
354,rt    russia-ukraine war  s: march 15,real
355,"rt   an indian court has upheld a ban on wearing headscarves in class in the southern state of karnataka, stating the hijab is no…",real
356,biden set to sign bill containing $13.6bn in ukraine aid,real
357,youtube blocks russian state-funded media channels. globally,real
358,biden says us and allies will end normal trade relations with russia,real
359,mayor estimates two million remain in kyiv,real
360,"un says 564 civilians killed in ukraine.

follow all the latest  s:",real
361,"rt   have you voted today? 

our twitter account is up for two    help us win the audience vote.

vote for us here:…",real
362,"over 400,000 people evacuated from conflict areas: ukrainian minister

all the latest  s:",real
363,"russia: we have enough oil and gas buyers even with sanctions
 
all the latest  s:",real
364,"putin slams sanctions as ‘illegitimate’ 

all the latest  s:",real
365,"zelenskyy’s top economic adviser says war damage tops $100bn 

all the latest  s:",real
366,"ukrainian foreign minister dmytro kuleba says no agreement on ’24-hour ceasefire’.

all the latest  s:",real
367,"‘no progress’ as top russia, ukraine diplomats talk in turkey",real
368,"ukraine is opening seven humanitarian corridors through which civilians can evacuate cities besieged by russian forces, deputy prime minister iryna vereshchuk has said.

follow all the latest  s:",real
369,"the foreign ministers of russia and ukraine are set for face-to-face talks in turkey.

follow our live coverage of the war in ukraine:",real
370,"rt   we've got some exciting   

our twitter account is up for two   - and you can help us win the audience vote…",real
371,"ukraine’s president has accused russian forces of carrying out a “direct strike” on a hospital complex in mariupol that reportedly houses maternity and childrens wards.

follow latest  s:",real
372,"russia has acknowledged that some conscripts have participated in the war after multiple denials by president putin, who said only professional soldiers had been deployed.

follow latest  s:",real
373,"city authorities in the besieged port city of mariupol are burying their dead in a mass grave, the associated press reported. 

follow our live coverage of the war in ukraine:",real
375,russia-ukraine war - biden bans us imports of russian oil and gas,real
376,"rt   thread 

it's  internationalwomensday. here are the stories of some of the most inspiring women. 

abeer faris, a mental he…",real
378,"tiktok has announced it is suspending the posting of all video content from russia in order to keep its employees safe and comply with the country’s new regulations.

follow the latest  s:",real
379,"a second attempt to evacuate civilians from mariupol has been halted as pro-russian separatists and ukrainian officials trade accusations. 

follow the latest  s:",real
380,"rt   residents pick through rubble as air raid sirens wail in the background in the ukrainian city of chernihiv, along the border…",real
381,at least 30 killed as mosque bombed in northwest pakistan,real
382,us senators propose ban on russian oil imports,real
383,plane carrying russian nationals held in canada - minister.,real
384,"canada raising tariffs on russia, belarus over ‘barbaric war’.",real
385,us-russia militaries create communication line,real
386,"kyiv, moscow agree corridors to evacuate civilians.",real
387,"putin says russian operation in ukraine is going to plan 

follow latest  s:",real
389,"in a rare emergency session, the un general assembly has approved a non-binding resolution condemning russia for the invasion of ukraine and demanding an immediate withdrawal.

follow latest  s:",real
390,"russia expects ukrainian officials to arrive in belarus for the next round of talks on thursday when a ceasefire is set to be discussed, russian  agencies report 

follow latest  s:",real
391,"the eu says it will ban russian state-controlled media outlets rt and sputnik for promoting ""systematic disinformation"" over russia’s invasion of ukraine.

follow our live-blog:",real
392,"russia claims to have captured the southern ukrainian city of kherson. local authorities deny the city has fallen, but say russian troops have encircled the city. 
follow the latest  s:",real
393,refugees stream into hungary amid russian war on ukraine.,real
394,"zelenskyy speaks with biden about sanctions, defence aid",real
395,un head condemns russia’s use of heavy weapons.,real
396,missile attack hits babyn yar holocaust memorial: zelenskyy,real
397,"turkey calls for ceasefire, supports nato enlargement",real
398,"russian attack hits kyiv television tower, ukrainian official says",real
399,uk pm rules out deploying troops to battle russian forces in ukraine,real
400,un seeks $1.7 bn in humanitarian aid for ukraine.,real
401,russia says it will hit security service sites in kyiv: reports,real
402,"make moscow end its assault, kyiv asks beijing.

follow all the latest  s:",real
404,"the number of people seeking refuge in other states has risen to 500,000 since russia invaded ukraine. follow the latest  s:",real
405,"talks between ukraine and russia have started at the belarussian border, a ukrainian presidential advisor has said. follow the latest  s:",real
406,"nato member states are “stepping up” their support by providing ukraine with air-defence missiles and anti-tank weapons, secretary-general jens stoltenberg says. 
latest  s:",real
